,missing_percentage,difficulty,f1_micro,f1_macro,identifier,dataset
1,0.05263157894736842,1,0.8000000000000002,0.8578431372549019,mrai,lymph
2,0.15789473684210525,2,0.8000000000000002,0.8535353535353535,mrai,lymph
3,0.2631578947368421,3,0.7666666666666667,0.5145098039215686,mrai,lymph
4,0.3684210526315789,4,0.8000000000000002,0.5392385392385393,mrai,lymph
5,0.47368421052631576,5,0.7333333333333333,0.4888888888888889,mrai,lymph
6,0.5263157894736842,6,0.7333333333333333,0.4888888888888889,mrai,lymph
7,0.631578947368421,7,0.7,0.46215780998389694,mrai,lymph
8,0.7368421052631579,8,0.7,0.4682352941176471,mrai,lymph
9,0.8421052631578947,9,0.7,0.4682352941176471,mrai,lymph
0,0.0,0,0.7647058823529412,0.7499892264598146,mrai,vehicle
1,0.05263157894736842,1,0.7529411764705881,0.7380296148286597,mrai,vehicle
2,0.15789473684210525,2,0.6705882352941176,0.6710068957456755,mrai,vehicle
3,0.2631578947368421,3,0.7058823529411765,0.6977406181225227,mrai,vehicle
4,0.3684210526315789,4,0.6352941176470588,0.6326620393135325,mrai,vehicle
5,0.47368421052631576,5,0.7058823529411765,0.6993344342320803,mrai,vehicle
6,0.5263157894736842,6,0.6411764705882353,0.6337320616652459,mrai,vehicle
7,0.631578947368421,7,0.6294117647058823,0.6120776227517801,mrai,vehicle
8,0.7368421052631579,8,0.5764705882352941,0.5554917059341838,mrai,vehicle
9,0.8421052631578947,9,0.28823529411764703,0.18989417661984034,mrai,vehicle
0,0.0,0,0.9,0.899749373433584,mrai,iris
1,0.2,2,0.9,0.899749373433584,mrai,iris
2,0.4,4,0.9,0.899749373433584,mrai,iris
3,0.6,6,0.43333333333333335,0.42732434952114584,mrai,iris
0,0.0,0,1.0,1.0,mrai,splice
1,0.0967741935483871,1,1.0,1.0,mrai,splice
2,0.1935483870967742,2,1.0,1.0,mrai,splice
3,0.2903225806451613,3,1.0,1.0,mrai,splice
4,0.3870967741935484,4,1.0,1.0,mrai,splice
5,0.4838709677419355,5,1.0,1.0,mrai,splice
6,0.5806451612903226,6,1.0,1.0,mrai,splice
7,0.6774193548387096,7,1.0,1.0,mrai,splice
8,0.7741935483870968,8,1.0,1.0,mrai,splice
9,0.8709677419354839,9,1.0,1.0,mrai,splice
0,0.0,0,0.7619047619047619,0.761904761904762,mrai,sonar
1,0.09836065573770492,1,0.7619047619047619,0.761904761904762,mrai,sonar
2,0.19672131147540983,2,0.6428571428571429,0.6426545660805445,mrai,sonar
3,0.29508196721311475,3,0.7619047619047619,0.7613636363636364,mrai,sonar
4,0.39344262295081966,4,0.7619047619047619,0.7613636363636364,mrai,sonar
5,0.4918032786885246,5,0.7142857142857143,0.7136363636363636,mrai,sonar
6,0.5901639344262295,6,0.7142857142857143,0.7136363636363636,mrai,sonar
7,0.6885245901639344,7,0.7142857142857143,0.7142857142857143,mrai,sonar
8,0.7868852459016393,8,0.6666666666666666,0.6466346153846154,mrai,sonar
9,0.8852459016393442,9,0.5238095238095238,0.34375000000000006,mrai,sonar
0,0.0,0,0.8232323232323232,0.8253342647743979,mrai,vowel
1,0.07142857142857142,1,0.803030303030303,0.8070379547496821,mrai,vowel
2,0.14285714285714285,2,0.702020202020202,0.698725331113227,mrai,vowel
3,0.21428571428571427,3,0.6262626262626263,0.6233812208268144,mrai,vowel
4,0.35714285714285715,4,0.2777777777777778,0.24717011367865258,mrai,vowel
5,0.42857142857142855,5,0.2777777777777778,0.24717011367865258,mrai,vowel
6,0.5,5,0.2777777777777778,0.24717011367865258,mrai,vowel
7,0.6428571428571429,7,0.1414141414141414,0.09594263534991891,mrai,vowel
